"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","EVAP","MNPN","MXPN","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDMV","WESD","WESF"
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-05-19",,,,"0.0","0.0","0.0",,"12.8","3.3",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-05-20",,,,"0.0","0.0","0.0",,"17.2","5.6",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-05-21",,,,"0.0","0.0","0.0",,"18.3","7.2",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-05-22",,,,"0.8","0.0","0.0",,"15.6","6.7",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-05-23",,,,"0.0","0.0","0.0",,"12.8","7.2",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-05-24",,,,"1.8","0.0","0.0",,"15.6","5.0",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-05-25",,,,"0.0","0.0","0.0",,"20.0","8.3",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-05-26",,,,"0.0","0.0","0.0",,"23.9","8.9",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-05-27",,,,"0.0","0.0","0.0",,"24.4","9.4",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-05-28",,,,"0.0","0.0","0.0",,"25.0","8.9",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-05-29",,,,"0.0","0.0","0.0",,"25.6","10.6",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-05-30",,,,"0.0","0.0","0.0",,"27.8","12.2",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-05-31",,,,"0.0","0.0","0.0",,"25.6","12.2",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-06-01",,,,"0.0","0.0","0.0",,"28.9","10.0",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-06-02",,,,"0.0","0.0","0.0",,"23.3","8.3",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-06-03",,,,"0.0","0.0","0.0",,"23.3","10.0",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-06-04",,,,"0.0","0.0","0.0",,"23.9","8.9",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-06-05",,,,"2.3","0.0","0.0",,"23.3","9.4",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-06-06",,,,"7.1","0.0","0.0",,"23.9","8.9",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-06-07",,,,"4.3","0.0","0.0",,"25.6","11.7",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-06-08",,,,"0.0","0.0","0.0",,"27.8","13.3",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-06-09",,,,"0.0","0.0","0.0",,"31.7","15.6",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-06-10",,,,"0.0","0.0","0.0",,"27.2","14.4",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-06-11",,,,"0.0","0.0","0.0",,"18.9","12.2",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-06-12",,,,"0.0","0.0","0.0",,"28.3","13.9",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-06-13",,,,"0.0","0.0","0.0",,"32.8","14.4",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-06-14",,,,"0.0","0.0","0.0",,"33.9","15.0",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-06-15",,,,"0.0","0.0","0.0",,"33.3","13.3",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-06-16",,,,"0.0","0.0","0.0",,"31.7","12.8",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-06-17",,,,"0.0","0.0","0.0",,"31.7","13.9",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-06-18",,,,"0.0","0.0","0.0",,"32.8","13.9",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-06-19",,,,"0.0","0.0","0.0",,"32.2","13.3",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-06-20",,,,"0.0","0.0","0.0",,"32.2","14.4",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-06-21",,,,"0.0","0.0","0.0",,"33.3","13.9",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-06-22",,,,"0.0","0.0","0.0",,"30.0","12.2",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-06-23",,,,"0.0","0.0","0.0",,"31.1","12.8",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-06-24",,,,"0.0","0.0","0.0",,"31.7","14.4",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-06-25",,,,"0.0","0.0","0.0",,"33.3","16.1",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-06-26",,,,"0.0","0.0","0.0",,"35.0","17.2",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-06-27",,,,"0.0","0.0","0.0",,"33.9","17.8",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-06-28",,,,"0.0","0.0","0.0",,"34.4","17.8",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-06-29",,,,"0.0","0.0","0.0",,"28.9","17.2",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-06-30",,,,"0.0","0.0","0.0",,"32.2","18.3",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-07-01",,,,"0.0","0.0","0.0",,"37.8","20.0",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-07-02",,,,"1.0","0.0","0.0",,"31.7","20.0",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-07-03",,,,"0.8","0.0","0.0",,"32.2","16.1",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-07-04",,,,"0.0","0.0","0.0",,"33.3","16.7",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-07-05",,,,"0.0","0.0","0.0",,"33.3","17.2",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-07-06",,,,"0.0","0.0","0.0",,"33.3","16.1",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-07-07",,,,"0.0","0.0","0.0",,"32.8","16.1",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-07-08",,,,"0.0","0.0","0.0",,"30.0","14.4",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-07-09",,,,"11.7","0.0","0.0",,"26.7","11.1",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-07-10",,,,"5.8","0.0","0.0",,"26.7","10.0",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-07-11",,,,"0.0","0.0","0.0",,"18.3","10.6",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-07-12",,,,"0.0","0.0","0.0",,"26.7","11.7",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-07-13",,,,"0.3","0.0","0.0",,"26.7","13.9",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-07-14",,,,"0.0","0.0","0.0",,"28.3","13.3",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-07-15",,,,"0.0","0.0","0.0",,"29.4","13.3",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-07-16",,,,"0.0","0.0","0.0",,"31.1","14.4",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-07-17",,,,"0.0","0.0","0.0",,"31.7","15.6",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-07-18",,,,"0.0","0.0","0.0",,"32.8","15.0",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-07-19",,,,"0.0","0.0","0.0",,"28.9","13.9",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-07-20",,,,"16.5","0.0","0.0",,"28.3","14.4",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-07-21",,,,"4.6","0.0","0.0",,"27.8","16.1",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-07-22",,,,"1.0","0.0","0.0",,"29.4","14.4",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-07-23",,,,"0.0","0.0","0.0",,"28.3","13.3",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-07-24",,,,"0.0","0.0","0.0",,"27.2","12.2",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-07-25",,,,"0.0","0.0","0.0",,"27.8","12.8",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-07-26",,,,"0.0","0.0","0.0",,"28.9","12.8",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-07-27",,,,"0.0","0.0","0.0",,"28.9","12.2",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-07-28",,,,"0.0","0.0","0.0",,"30.6","14.4",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-07-29",,,,"0.0","0.0","0.0",,"33.9","17.2",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-07-30",,,,"0.0","0.0","0.0",,"35.0","18.3",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-07-31",,,,"0.0","0.0","0.0",,"36.7","19.4",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-08-01",,,,"2.0","0.0","0.0",,"33.3","17.8",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-08-02",,,,"0.0","0.0","0.0",,"33.3","17.8",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-08-03",,,,"0.0","0.0","0.0",,"32.8","15.6",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-08-04",,,,"0.0","0.0","0.0",,"31.1","15.0",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-08-05",,,,"0.0","0.0","0.0",,"27.8","13.3",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-08-06",,,,"0.0","0.0","0.0",,"29.4","15.6",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-08-07",,,,"0.0","0.0","0.0",,"27.8","16.1",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-08-08",,,,"0.0","0.0","0.0",,"27.8","13.3",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-08-09",,,,"0.0","0.0","0.0",,"30.0","13.9",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-08-10",,,,"0.0","0.0","0.0",,"31.7","15.0",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-08-11",,,,"0.0","0.0","0.0",,"30.6","13.3",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-08-12",,,,"0.0","0.0","0.0",,"29.4","13.3",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-08-13",,,,"0.0","0.0","0.0",,"31.1","13.9",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-08-14",,,,"0.0","0.0","0.0",,"33.9","15.6",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-08-15",,,,"0.0","0.0","0.0",,"32.2","15.6",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-08-16",,,,"0.0","0.0","0.0",,"34.4","15.6",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-08-17",,,,"0.0","0.0","0.0",,"35.0","17.8",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-08-18",,,,"0.0","0.0","0.0",,"36.1","17.2",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-08-19",,,,"0.0","0.0","0.0",,"35.6","17.2",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-08-20",,,,"0.0","0.0","0.0",,"34.4","15.0",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-08-21",,,,"0.0","0.0","0.0",,"33.9","14.4",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-08-22",,,,"0.0","0.0","0.0",,"32.2","14.4",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-08-23",,,,"0.0","0.0","0.0",,"31.7","15.0",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-08-24",,,,"0.0","0.0","0.0",,"32.2","15.6",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-08-25",,,,"0.0","0.0","0.0",,"33.3","15.6",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-08-26",,,,"0.0","0.0","0.0",,"32.8","16.7",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-08-27",,,,"0.0","0.0","0.0",,"33.3","17.2",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-08-28",,,,"0.0","0.0","0.0",,"33.3","16.7",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-08-29",,,,"0.0","0.0","0.0",,"33.3","16.1",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-08-30",,,,"0.0","0.0","0.0",,"33.3","13.9",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-08-31",,,,"0.0","0.0","0.0",,"28.3","13.3",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-09-01",,,,"0.0","0.0","0.0",,"29.4","13.3",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-09-02",,,,"0.0","0.0","0.0",,"29.4","13.3",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-09-03",,,,"0.0","0.0","0.0",,"28.3","11.7",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-09-04",,,,"0.0","0.0","0.0",,"22.2","13.3",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-09-05",,,,"0.0","0.0","0.0",,"23.9","8.9",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-09-06",,,,"0.0","0.0","0.0",,"23.9","9.4",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-09-07",,,,"0.0","0.0","0.0",,"26.7","10.0",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-09-08",,,,"0.0","0.0","0.0",,"30.0","11.1",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-09-09",,,,"0.0","0.0","0.0",,"32.8","15.0",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-09-10",,,,"0.0","0.0","0.0",,"37.2","17.2",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-09-11",,,,"0.0","0.0","0.0",,"35.0","18.3",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-09-12",,,,"0.0","0.0","0.0",,"35.6","18.9",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-09-13",,,,"0.0","0.0","0.0",,"32.2","17.2",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-09-14",,,,"0.0","0.0","0.0",,"29.4","15.0",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-09-15",,,,"2.0","0.0","0.0",,"22.8","12.2",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-09-16",,,,"0.5","0.0","0.0",,"19.4","7.8",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-09-17",,,,"0.0","0.0","0.0",,"20.6","7.8",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-09-18",,,,"0.0","0.0","0.0",,"23.9","8.9",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-09-19",,,,"0.0","0.0","0.0",,"27.2","12.2",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-09-20",,,,"0.0","0.0","0.0",,"30.0","12.2",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-09-21",,,,"0.0","0.0","0.0",,"31.7","13.9",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-09-22",,,,"0.0","0.0","0.0",,"28.9","14.4",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-09-23",,,,"0.0","0.0","0.0",,"29.4","13.3",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-09-24",,,,"0.0","0.0","0.0",,"30.0","13.9",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-09-25",,,,"0.0","0.0","0.0",,"32.2","14.4",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-09-26",,,,"0.0","0.0","0.0",,"31.1","15.6",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-09-27",,,,"0.0","0.0","0.0",,"30.6","15.0",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-09-28",,,,"0.0","0.0","0.0",,"27.8","14.4",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-09-29",,,,"0.0","0.0","0.0",,"26.1","15.0",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-09-30",,,,"0.0","0.0","0.0",,"23.3","15.0",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-10-01",,,,"0.0",,,,"21.1","13.3",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-10-02",,,,"0.0",,,,,,,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-10-03",,,,"0.0",,,,"22.8","8.9",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-10-04",,,,"0.0",,,,"22.2","9.4",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-10-05",,,,"0.0",,,,"17.8","6.1",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-10-06",,,,"0.0",,,,"20.0","7.2",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-10-07",,,,"0.0",,,,"21.1","9.4",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-10-08",,,,"0.0",,,,"23.9","12.8",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-10-09",,,,"0.0",,,,"26.1","13.3",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-10-10",,,,"0.0",,,,"30.6","13.3",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-10-11",,,,"0.0",,,,"28.3","13.3",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-10-12",,,,"0.0",,,,"28.3","13.3",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-10-13",,,,"0.0",,,,"29.4","14.4",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-10-14",,,,"0.0",,,,"30.0","14.4",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-10-15",,,,"0.0",,,,"27.2","12.8",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-10-16",,,,"0.0",,,,"21.1","12.2",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-10-17",,,,"4.6",,,,"25.0","12.2",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-10-18",,,,"11.9",,,,"15.6","10.6",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-10-19",,,,"0.3",,,,"15.6","5.0",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-10-20",,,,"0.0",,,,"16.7","6.7",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-10-21",,,,"0.0",,,,"18.9","6.7",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-10-22",,,,"0.0",,,,"21.1","7.8",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-10-23",,,,"0.0",,,,"21.7","7.2",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-10-24",,,,"0.0",,,,"22.2","12.2",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-10-25",,,,"0.0",,,,"22.2","7.8",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-10-26",,,,"0.0",,,,,,,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-10-27",,,,"0.0",,,,"23.3","9.4",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-10-28",,,,"13.2",,,,"16.7","7.8",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-10-29",,,,"7.9",,,,"13.3","3.3",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-10-30",,,,"0.0",,,,"18.3","6.7",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-10-31",,,,"0.0",,,,"20.6","8.3",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-11-01",,,,"0.0","0.0","0.0",,"23.3","8.9",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-11-02",,,,"31.0","0.0","0.0",,"20.0","4.4",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-11-03",,,,"20.1","0.0","0.0",,"5.6","1.7",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-11-04",,,,"0.0","0.0","0.0",,"8.9","-1.1",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-11-05",,,,"0.0","0.0","0.0",,"7.2","-1.7",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-11-06",,,,"0.0","0.0","0.0",,"11.1","0.0",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-11-07",,,,"0.0","0.0","0.0",,"13.9","-0.6",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-11-08",,,,"0.0","0.0","0.0",,"16.1","2.2",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-11-09",,,,"20.1","0.0","0.0",,"13.9","0.0",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-11-10",,,,"13.2","51.0","51.0",,"4.4","-2.2",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-11-11",,,,"0.0","0.0","0.0",,"6.7","-3.3",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-11-12",,,,"0.0","0.0","0.0",,"10.0","0.0",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-11-13",,,,"0.0","0.0","0.0",,"13.3","0.6",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-11-14",,,,"0.0","0.0","0.0",,"16.1","3.9",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-11-15",,,,"0.0","0.0","0.0",,"15.6","1.7",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-11-16",,,,"41.4","152.0","152.0",,"4.4","-5.0",,,
"USC00041697","CHERRY VALLEY DAM, CA US","37.9747","-119.9161","1452.4","2015-11-17",,,,"0.0","0.0","127.0",,"5.6","-2.2",,,
