"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01"
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2018-12-02","0.06","0.0","0.0",,"56","32",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2018-12-03","0.00","0.0","0.0",,"53","28",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2018-12-04","0.01","0.0","0.0",,"50","28",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2018-12-05","0.03","0.0","0.0",,"55","40",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2018-12-06","0.16","0.0","0.0",,"50","33",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2018-12-07","0.00","0.0","0.0",,"59","32",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2018-12-08","0.00","0.0","0.0",,"57","31",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2018-12-09","0.00","0.0","0.0",,"62","33",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2018-12-10","0.00","0.0","0.0",,"51","31",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2018-12-11","0.00","0.0","0.0",,"60","30",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2018-12-12","0.00","0.0","0.0",,"63","29",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2018-12-13","0.00","0.0","0.0",,"62","32",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2018-12-14","0.00","0.0","0.0",,"60","29",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2018-12-15","0.05","0.0","0.0",,"54","34",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2018-12-16","0.16","0.0","0.0",,"50","41",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2018-12-17","0.71","0.0","0.0",,"54","38",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2018-12-18","0.00","0.0","0.0",,"52","36",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2018-12-19","0.02","0.0","0.0",,"54","38",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2018-12-20","0.00","0.0","0.0",,"62","35",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2018-12-21","0.06","0.0","0.0",,"53","38",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2018-12-22","0.00","0.0","0.0",,"57","30",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2018-12-23","0.00","0.0","0.0",,"52","29",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2018-12-24","0.10","0.0","0.0",,"49","37",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2018-12-25","0.22","0.0","0.0",,"47","35",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2018-12-26","0.00","0.0","0.0",,"58","31",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2018-12-27","0.00","0.0","0.0",,"60","30",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2018-12-28","0.00","0.0","0.0",,"55","27",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2018-12-29","0.00","0.0","0.0",,"57","30",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2018-12-30","0.00","0.0","0.0",,"62","31",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2018-12-31","0.00","0.0","0.0",,"58","32",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-01-01","0.00","0.0","0.0",,"51","39",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-01-02","0.00","0.0","0.0",,"55","27",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-01-03","0.00","0.0","0.0",,"59","26",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-01-04","0.00","0.0","0.0",,"52","25",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-01-05","0.00","0.0","0.0",,"53","29",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-01-06","1.03","0.0","0.0",,"48","33",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-01-07","0.81","0.0","0.0",,"46","35",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-01-08","0.02","0.0","0.0",,"47","35",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-01-09","0.95","0.0","0.0",,"52","44",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-01-10","0.11","0.0","0.0",,"57","34",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-01-11","0.02","0.0","0.0",,"58","35",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-01-12","0.05","0.0","0.0",,"52","42",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-01-13","0.00","0.0","0.0",,"62","40",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-01-14","0.00","0.0","0.0",,"61","35",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-01-15","0.28","0.0","0.0",,"55","33",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-01-16","1.16","0.0","0.0",,"47","43",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-01-17","1.88","0.0","0.0",,"54","44",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-01-18","0.18","0.0","0.0",,"56","40",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-01-19","0.13","0.0","0.0",,"50","41",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-01-20","0.04","0.0","0.0",,"54","46",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-01-21","0.07","0.0","0.0",,"60","43",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-01-22","0.00","0.0","0.0",,"55","33",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-01-23","0.00","0.0","0.0",,"61","30",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-01-24","0.00","0.0","0.0",,"60","30",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-01-25","0.00","0.0","0.0",,"68","32",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-01-26","0.00","0.0","0.0",,"68","31",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-01-27","0.00","0.0","0.0",,"67","36",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-01-28","0.00","0.0","0.0",,"71","36",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-01-29","0.00","0.0","0.0",,"69","43",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-01-30","0.00","0.0","0.0",,"68","43",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-01-31","0.00","0.0","0.0",,"62","41",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-02-01","0.00","0.0","0.0",,"66","40",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-02-02","1.89","0.0","0.0",,"55","43",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-02-03","1.03","0.0","0.0",,"55","44",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-02-04","0.74","0.0","0.0",,"55","38",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-02-05","0.00","0.0","0.0",,"50","31",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-02-06","0.00","0.0","0.0",,"50","28",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-02-07","0.00","0.0","0.0",,"45","25",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-02-08","0.00","0.0","0.0",,"46","28",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-02-09","0.10","0.0","0.0",,"47","33",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-02-10","0.02","0.0","0.0",,"52","31",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-02-11","0.00","0.0","0.0",,"48","28",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-02-12","0.02","0.0","0.0",,"47","28",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-02-13","1.88","0.0","0.0",,"45","31",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-02-14","2.26","0.0","0.0",,"41","32",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-02-15","0.06","0.0","0.0",,"57","39",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-02-16","0.02","0.0","0.0",,"52","32",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-02-17","0.12","0.0","0.0",,"55","31",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-02-18","0.00","0.0","0.0",,"50","30",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-02-19","0.00","0.0","0.0",,"53","27",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-02-20","0.00","0.0","0.0",,"57","25",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-02-21","0.00","0.0","0.0",,"53","29",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-02-22","0.00","0.0","0.0",,"52","27",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-02-23","0.00","0.0","0.0",,"56","27",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-02-24","0.00","0.0","0.0",,"50","30",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-02-25","0.02","0.0","0.0",,"57","38",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-02-26","1.39","0.0","0.0",,"51","45",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-02-27","1.99","0.0","0.0",,"53","46",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-02-28","0.05","0.0","0.0",,"58","37",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-03-01","0.00","0.0","0.0",,"55","35",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-03-02","0.26","0.0","0.0",,"54","38",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-03-03","0.15","0.0","0.0",,"54","43",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-03-04","0.04","0.0","0.0",,"53","45",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-03-05","0.00","0.0","0.0",,"55","44",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-03-06","1.08","0.0","0.0",,"51","45",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-03-07","0.30","0.0","0.0",,"63","37",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-03-08","0.03","0.0","0.0",,"55","32",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-03-09","0.00","0.0","0.0",,"52","38",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-03-10","1.14","0.0","0.0",,"44","37",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-03-11","0.20","0.0","0.0",,"54","33",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-03-12","0.00","0.0","0.0",,"65","32",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-03-13","0.00","0.0","0.0",,"62","31",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-03-14","0.00","0.0","0.0",,"60","29",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-03-15","0.00","0.0","0.0",,"65","30",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-03-16","0.00","0.0","0.0",,"68","33",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-03-17","0.00","0.0","0.0",,"72","35",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-03-18","0.00","0.0","0.0",,"72","37",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-03-19","0.00","0.0","0.0",,"73","40",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-03-20","0.24","0.0","0.0",,"70","43",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-03-21","0.38","0.0","0.0",,"59","38",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-03-22","0.00","0.0","0.0",,"63","35",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-03-23","0.47","0.0","0.0",,"50","38",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-03-24","0.22","0.0","0.0",,"59","37",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-03-25","0.04","0.0","0.0",,"58","36",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-03-26","0.20","0.0","0.0",,"55","41",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-03-27","0.99","0.0","0.0",,"58","41",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-03-28","0.18","0.0","0.0",,"65","43",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-03-29","0.05","0.0","0.0",,"58","39",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-03-30","0.00","0.0","0.0",,"60","37",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-03-31","0.00","0.0","0.0",,"69","35",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-04-01","0.00","0.0","0.0",,"73","39",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-04-02","0.18","0.0","0.0",,"66","51",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-04-03","0.04","0.0","0.0",,"64","48",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-04-04","0.00","0.0","0.0",,"59","49",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-04-05","0.00","0.0","0.0",,"64","50",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-04-06","0.04","0.0","0.0",,"63","48",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-04-07","0.00","0.0","0.0",,"63","49",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-04-08","0.00","0.0","0.0",,"73","56",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-04-09","0.00","0.0","0.0",,"72","48",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-04-10","0.00","0.0","0.0",,"66","37",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-04-11","0.00","0.0","0.0",,"70","35",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-04-12","0.00","0.0","0.0",,"65","41",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-04-13","0.00","0.0","0.0",,"71","38",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-04-14","0.00","0.0","0.0",,"73","42",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-04-15","0.00","0.0","0.0",,"68","46",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-04-16","0.05","0.0","0.0",,"59","47",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-04-17","0.00","0.0","0.0",,"67","44",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-04-18","0.00","0.0","0.0",,"78","42",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-04-19","0.00","0.0","0.0",,"82","45",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-04-20","0.00","0.0","0.0",,"81","50",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-04-21","0.00","0.0","0.0",,"69","44",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-04-22","0.00","0.0","0.0",,"72","41",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-04-23","0.00","0.0","0.0",,"84","44",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-04-24","0.00","0.0","0.0",,"89","51",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-04-25","0.00","0.0","0.0",,"87","57",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-04-26","0.00","0.0","0.0",,"87","52",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-04-27","0.00","0.0","0.0",,"85","48",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-04-28","0.00","0.0","0.0",,"84","50",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-04-29","0.00","0.0","0.0",,"82","50",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-04-30","0.00","0.0","0.0",,"82","44",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-05-01","0.00","0.0","0.0",,"70","40",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-05-02","0.00","0.0","0.0",,"77","37",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-05-03","0.00","0.0","0.0",,"79","41",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-05-04","0.00","0.0","0.0",,"82","46",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-05-05","0.00","0.0","0.0",,"83","45",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-05-06","0.00","0.0","0.0",,"83","44",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-05-07","0.00","0.0","0.0",,"75","48",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-05-08","0.00","0.0","0.0",,"81","47",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-05-09","0.00","0.0","0.0",,"87","50",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-05-10","0.00","0.0","0.0",,"87","49",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-05-11","0.00","0.0","0.0",,"87","47",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-05-12","0.00","0.0","0.0",,"86","47",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-05-13","0.00","0.0","0.0",,"85","50",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-05-14","0.00","0.0","0.0",,"80","47",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-05-15","0.00","0.0","0.0",,"72","50",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-05-16","0.72","0.0","0.0",,"60","47",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-05-17","0.00","0.0","0.0",,"65","44",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-05-18","0.00","0.0","0.0",,"65","44",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-05-19","0.58","0.0","0.0",,"54","43",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-05-20","0.27","0.0","0.0",,"56","40",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-05-21","0.00","0.0","0.0",,"70","41",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-05-22","0.00","0.0","0.0",,"68","43",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-05-23","0.00","0.0","0.0",,"77","43",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-05-24","0.00","0.0","0.0",,"80","48",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-05-25","0.01","0.0","0.0",,"77","47",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-05-26","0.03","0.0","0.0",,"78","48",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-05-27","0.13","0.0","0.0",,"63","48",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-05-28","0.03","0.0","0.0",,"68","45",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-05-29","0.00","0.0","0.0",,"85","50",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-05-30","0.00","0.0","0.0",,"88","56",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-05-31","0.00","0.0","0.0",,"82","51",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-06-01","0.00","0.0","0.0",,"90","50",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-06-02","0.00","0.0","0.0",,"93","58",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-06-03","0.00","0.0","0.0",,"92","59",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-06-04","0.00","0.0","0.0",,"96","61",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-06-05","0.00","0.0","0.0",,"98","61",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-06-06","0.00","0.0","0.0",,"97","60",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-06-07","0.00","0.0","0.0",,"85","48",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-06-08","0.00","0.0","0.0",,"78","46",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-06-09","0.00","0.0","0.0",,"84","61",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-06-10","0.00","0.0","0.0",,"93","59",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-06-11","0.00","0.0","0.0",,"102","56",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-06-12","0.00","0.0","0.0",,"103","60",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-06-13","0.00","0.0","0.0",,"99","63",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-06-14","0.00","0.0","0.0",,"99","62",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-06-15","0.00","0.0","0.0",,"94","62",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-06-16","0.00","0.0","0.0",,"89","63",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-06-17","0.00","0.0","0.0",,"96","62",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-06-18","0.00","0.0","0.0",,"102","63",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-06-19","0.00","0.0","0.0",,"103","63",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-06-20","0.00","0.0","0.0",,"103","63",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-06-21","0.00","0.0","0.0",,"92","62",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-06-22","0.00","0.0","0.0",,"88","62",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-06-23","0.00","0.0","0.0",,"94","57",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-06-24","0.00","0.0","0.0",,"95","58",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-06-25","0.00","0.0","0.0",,"95","59",
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2019-06-26","0.00","0.0","0.0",,"92","55",
